title_ch,title_eng,body,hsk_level,link
请不要开错窗,Please Don’t Open the Wrong Window,一个小女孩站在窗边，看窗外的人正埋葬他们可爱的小狗。小女孩看了难过得哭了起来。 她的爷爷看见了，马上把她带到了另一扇窗户旁边，让她看美丽的花园。花非常漂亮，果然小女孩看见花后，心情马上就变好了，她很快就高兴得笑了起来。爷爷对小女孩说：”孩子，你开错了窗户。你看，换了一扇窗户，世界是不是就不一样了？” 遇到失败请不要难过，打开失败旁边的窗户，也许你就看到了希望。,3,https://mandarinbean.com/please-dont-open-the-wrong-window/
五岁孩子简历走红网络,Kid’s Resume Goes Viral,最近，一个幼儿园小朋友的简历成为国内社交媒体上最火的话题。这份15页的简历非常详细地介绍了孩子较短的成长史。 这份简历似乎是用来申请国际小学的材料的一部分。在简历一开始，孩子就骄傲地介绍了自己的父母，他写道：”我的父母都毕业于复旦大学。”这个5岁的小孩说自己去年读了500多本英语书，他还写道：”我每星期写三篇英语日记来记录心情。”此外，他还说自己有丰富的课外爱好，他描述了自己在历史、数学、艺术、运动等方面的突出表现。最后，他用5页纸列出了他读过的全部英语书。 这份走红网络的简历生动地反映出我国竞争激烈的教育体制，想要去精英小学学习已经越来越难。,4,https://mandarinbean.com/kids-resume-goes-viral/
两封信,Two Letters,有一天，小明的爸爸给了小明两封信，还给了他一些钱，让他买两张邮票把信寄出去。过了十分钟，小明回来了。他高兴地对爸爸说：”爸爸，我把你给我的两封信寄出去了，而且只花了一半半的钱！” 爸爸很惊讶地问小明：”你是怎么用一半的钱把两封信寄出去的呢？” 小明得意地说：”我把一封信放在另一封信里面，这样只需要一张邮票就可以寄两封信了。爸爸，我既完成了你给我的任务，又帮你省下了一半半的钱，是不是是很聪明？”,3,https://mandarinbean.com/two-letters/
共享养狗,Shared Dogs,最近，山东省出现了一种新的服务——共享养狗。 这种共享养狗和共享单车一样，你只需要交押金，签协议，就可以去租一只宠物狗带回家养，每天十元，还免费送狗笼和狗粮。如果你不想养了，可以再送回去。但是你最多可以养两个星期，两个星期以后，如果你不愿意还回去，就必须买了。 共享养狗要求用户必须每天拍摄视频，证明你没有遗弃和虐待狗。因为成年的狗可能会因为经常换主人变得抑郁，所以共享的都是小狗，没有成年的大狗。据说，他们还会给所有的共享狗免费打疫苗，提供医疗服务。 但是也有很多人不喜欢这种方式，觉得这种共享对狗不好，也有很多安全问题。,4,https://mandarinbean.com/shared-dogs/
金蛋,Gold Egg,一天早上，一个农民发现自己的鸡生了一个金蛋。他非常高兴地把蛋带回家。从那以后，他每天早上都能得到一个金蛋，所以，他的钱变得越来越多。但是这个农民也变得越来越贪心，他觉得每天一个金蛋太慢了，他想得到鸡肚子里所有的金蛋，就把鸡杀死了。但是，鸡肚子里什么也没有，他又变成了穷人。,3,https://mandarinbean.com/gold-egg/
日企鼓励员工充足睡眠,Firm Monitors Sleep Patterns,因为社会竞争的激烈，越来越多的人选择放弃休息时间来工作，但是这样会严重影响身体健康。东京一家婚礼策划公司近日表示，将实行“睡眠报酬制度“以鼓励员工获得更多睡眠。CRAZY公司与在睡眠分析技术方面比较厉害的公司Airweave一起合作，将对员工的睡眠模式进行监控。在手机上安装睡眠分析软件，这个软件会分析人们睡眠的一些情况，CRAZY公司的员工把这些情况共享给公司，就可以根据每晚睡眠时间的多少获得积分。如果员工每天有6小时以上的睡眠时间，每星期至少5天这么做，那么他们就可以获得数百点积分，并且可以在CRAZY公司的餐厅与咖啡馆内兑换成日元(100分=100日元)使用。CRAZY公司希望这个新的奖励机制能改善员工的生活习惯与健康状况，提高他们的工作效率。,4,https://mandarinbean.com/firm-monitors-sleep-patterns/
两个女儿,Two Daughters,一位老太太有两个女儿，大女儿卖草帽，二女儿卖雨伞，老太太每天愁眉苦脸的。 一位邻居问她为什么。老太太说：“下雨天，我担心大女儿的遮阳草帽卖不出去；可是等天晴了吧，我又担心二女儿的雨伞卖不出去，你说我能不发愁吗？” 邻居听完笑着说：“一到下雨天，您二女儿的雨伞就卖得特别好；天一晴，您大女儿的店里顾客就会变多。无论天晴还是下雨都好，真让人羡慕！” 看事情的方式决定了你的生活质量，积极乐观的生活态度才是最重要的。,3,https://mandarinbean.com/two-daughters/
人口老龄化致宠物狗失宠,Number of Pet Dogs Slides,今年日本宠物猫的数量第一次超过了宠物狗的数量，日本宠物食品协会发布的一项调查显示，2017年宠物猫的数量估计有952.6万只，几乎与前几年差不多；而宠物狗的数量已经连续下降了三年，现在大约只有892万条。 有专家表示，人口老龄化和更高的养狗成本也许是造成日本宠物狗数量下降的原因。日本宠物食品协会称，从出生到死养一条狗大约要花160万日元，而养一只猫大约需要108万日元，这一费用差别可能影响了人们的选择。另外，由于认为照顾狗的要求更高，比如，主人要每天外出遛狗，并且负有法律责任为狗注射疫苗，更多老年人选择放弃养狗而去养猫。,4,https://mandarinbean.com/number-of-pet-dogs-slides/
不同的看法,Different Perspectives,有两个妇人在聊天，其中一个问：“你儿子过得怎么样？” 另外一个妇人难过地说：“不好，他实在是太可怜了，娶了个很懒的媳妇，不做饭、不洗衣服、不带孩子，每天只知道睡觉。我儿子还要把早饭拿到她的床上给她吃呢！” “那女儿呢？”那个妇人问。 她高兴地说：“她嫁了一个不错的丈夫，从来不让她做家务，做饭、洗衣服、带孩子都是她丈夫做的，而且每天早上我女婿还会把早饭拿到床上给她吃呢！” 多站在别人的角度看一看，或许你会有不同的看法。,3,https://mandarinbean.com/different-perspectives/
最佳结婚年龄,Best marriage age,爱情没有年龄限制，但是结婚却有最佳年龄。美国社会学家的研究表明，最佳结婚年龄段是28-32岁，在这之前或者之后都不推荐，因为32岁以后每晚结婚一年，离婚率都会增加5%。而在28-32岁这个年龄段结婚的人，是离婚率最低的。 这个现象的原因有很多，比如这个年龄的人很容易知道两人是不是因为合适在一起，而不仅是因为荷尔蒙；他们也逐渐开始有了责任感和人生计划；经济上也可以满足两个人的生活需要。而32岁以上的人，很多习惯已经很难改变了，也可能有很多不确定因素会消耗两个人的时间和精力。 当然，婚姻中每对夫妻的情况都不一样，最重要的是懂得沟通，有自己的空间，为彼此创造舒服的环境。,4,https://mandarinbean.com/best-marriage-age/
扔掉孩子的玩具,Throw away the child’s toys,孩子都喜欢有更多的玩具。虽然家里已经有很多玩具了，他们还是想要买更多更新的。这也是很多爸爸妈妈的烦恼。 有一位美国妈妈分享了她的经验。她有一个6岁的大女儿和一个3岁的小女儿，因为大女儿想买一个新玩具，但是妈妈觉得已经有很多玩具了，就拒绝了她。结果，女儿一直不开心。回家后，这个妈妈用了两天时间收拾女儿们的房间，然后把所有的玩具都扔了。开始，这个妈妈还有点儿担心，但是一个月以后，她发现孩子们不再想要新的玩具了，也能享受和家人旅行的时间了。 很多爸爸妈妈都同意这个妈妈的方法，但是也有一些人不同意。你觉得呢？,3,https://mandarinbean.com/throw-away-the-childs-toys/
女性在开放式办公室更注重着装打扮女性在開放式辦公室更注重著裝打扮,Women Pay More Attention to Dressing in Open Workspaces,从个人的小办公室搬到开放式办公室后，你是不是比原来更加在意别人的眼光？最新研究表明，女性在开放式办公室对自己的穿着打扮会更加在意，还会花很多钱买衣服。 办公室里有很多让人感到压力的人和事，不过，开放式办公室似乎还带给女性另一种压力——她们的外表。一项研究发现，现代的开放式办公室带给女性的这种压力使她们对着装更加讲究。研究人员花了三年时间，研究了大约1000名职员的穿着行为后发现，女性从单独的办公室搬到开放的大办公室后，会感到“哪里都有人在看你”。这会让她们更注意个人形象，但也会让她们觉得很不舒服。因为会遇到更多的人，所以她们穿衣服的标准可能也会提高。,4,https://mandarinbean.com/women-pay-more-attention-to-dressing-in-open-workspaces/
尊重,Respect,有一个人经过热闹的火车站，看到一个残疾人在卖东西，他随手丢下了一百元。但是不久，这个人又回来了，他抱歉地对这个残疾人说：“不好意思，你是一个生意人，我竟然把你当成一个乞丐。” 过了一段时间，他再次经过火车站，一个商店的老板在门口笑着叫住他。“我一直期待你的出现。”那个残疾人说，“你是第一个把我当成生意人的人，你看，我现在是一个真正的生意人了。” 用心地去尊重每一个人，你的尊重可能会给别人很好的影响。,3,https://mandarinbean.com/respect/
霜降,Frost Falls,霜降是二十四节气中秋天的最后一个节气，一般在每年的10月23日左右。霜降的意思是天气逐渐变冷，开始有霜，冬天即将开始。 这个时候是吃红柿子的好季节，人们也应该注意防止秋天的干燥和可能出现的抑郁情绪，也要注意保暖。,4,https://mandarinbean.com/frost-falls/
秋天,Autumn,秋天，又叫秋季，是一年中的第三个季节。每年的9月到11月是中国的秋天。如果五天的平均气温都在22度以下就进入了秋季，低于10度的时候，秋季就结束了。天气会越来越冷，有“一场秋雨一场凉”的说法。这也是吃红柿子和大闸蟹的季节。北方的植物开始变黄，变红，也是旅游的好时候。,3,https://mandarinbean.com/autumn/
中国正兴起咖啡热,Coffee Is Becoming More and More Popular in China,如今，咖啡已经成为越来越多中国年轻人的选择。最近，哥伦比亚广播公司报道称，咖啡在中国越来越受欢迎。现在，咖啡，而不是茶，正成为中国年轻人最爱的饮品。在过去的四年间，中国咖啡消费量增加到了原来的8倍，咖啡进口量每年增长16%。 戴夫·赛敏斯卡刚刚来中国时，在苹果公司工作，发现了咖啡在中国市场的发展潜力后，他就在中国开了咖啡店。他认为：“中国的年轻一代受到西方文化影响。在未来的30年中，中国将会进口200万到300万吨咖啡。”中国的咖啡市场仍有很大的增长空间，中国的人均年咖啡消费量为3杯，而这一数字在英国为250，在美国为363。,4,https://mandarinbean.com/coffee-is-becoming-more-and-more-popular-in-china/
狮子和羚羊,Lion and Antelope,每天，当太阳升起来的时候，非洲大草原上的动物们就开始奔跑了。狮子妈妈在教育自己的孩子：“孩子，你必须跑得再快一点，再快一点，你要是跑不过最慢的羚羊，你就会被饿死。”在另外一个地方，羚羊妈妈也在教育自己的孩子：“孩子，你必须跑得再快一点，再快一点，如果你不能比跑得最快的狮子还快，那你就肯定会被他们吃掉，成为他们的食物。” 请记住：你跑得快，别人跑得更快，所以我们要不断地提高自己。,3,https://mandarinbean.com/lion-and-antelope/
父母学业成绩对男性的压力,Parental Study Performance Pressure on Men,父母经常会说，别人家的孩子分数多么高，来激励自己的孩子努力学习。但他们可能没有想到，自己的学业成绩也可能导致孩子承受心理的压力和痛苦。这种影响在男性身上体现得比较明显。研究显示，对男性来说，学业成绩比父母差的痛苦程度和离婚差不多。 研究人员把父母和孩子的受教育程度与他们的心理状态进行对比。牛津大学的研究人员发现，超过父母的受教育程度能减少男性的心理痛苦，但不及父母的受教育程度却会增加心理痛苦。然而女性好像不会受到学业比父母差的影响。古古什维利博士说：“我们考虑了很多原因，我们觉得可能是，男性比女性更容易认为失败是由个人的缺点和能力导致的。”,4,https://mandarinbean.com/parental-study-performance-pressure-on-men/
楚人学齐语,Chu People Learn the Language of Qi State,从前，楚国有个人想让儿子学说齐国话，可是请齐国人教他好呢，还是请楚国人教他好呢？这个楚国人觉得：“当然是请齐国人教他好啊！”于是便请了一个齐国人来教儿子。 但是周围一直有许多楚国人在说话，所以虽然请了齐国人教他，并且每天学习，他的儿子最终还是没有学会说齐国话。 后来，这个人把儿子带到齐国住了几年，结果他的儿子很快就会说齐国话了。相反，你再让他说楚国话，尽管每天打他，他也不会说了。,3,https://mandarinbean.com/chu-people-learn-the-language-of-qi-state/
星巴克在中国,Starbucks in China,作为世界著名的咖啡连锁店，星巴克已经成为了中国年轻人喝咖啡的首选。无论是北京这样的大城市，还是一些偏远的小城市，你都能喝到星巴克咖啡。很多人称星巴克为“星爸爸”。 尽管很多人抱怨星巴克的咖啡太贵，味道也不好，但是不可否认，因为星巴克的普及，越来越多的年轻人开始把咖啡作为一天的开始，把它融入到每天的生活中。当你想坐下来休息一下，或者和朋友约会见面时，不管是在机场、火车站还是在公司楼下，你都能找到星巴克。 灵隐寺旁边的星巴克很独特，它改变了以往的风格，融入了很多中国的元素和装饰，使它与周围的环境更协调。另外，星巴克在每个城市还推出了带有当地独特风格的“城市杯”。,4,https://mandarinbean.com/starbucks-in-china/
袋鼠与笼子,Kangaroo and Cage,一天，有人发现袋鼠从笼子里跑出来了。大家经过讨论认为，是因为笼子太低了，所以他们决定把笼子的高度从10米加高到20米。结果第二天，他们发现袋鼠还是跑到了外面，所以他们又决定把高度加高到30米。但是加高后，他们居然又看到袋鼠跑到了外面，于是他们决定把笼子的高度加高到100米，他们觉得这样袋鼠一定跑不出去了。 长颈鹿看到了，问袋鼠：“你们觉得这些人会不会继续加高你们的笼子？”袋鼠说∶“很难说，如果他们再继续忘记关门，我们还是会跑出去，他们可能就会继续加高笼子！”,3,https://mandarinbean.com/kangaroo-and-cage/
郑人买履,Buying a Pair of Shoes,从前有个郑国人，他打算到集市上买双鞋子。于是，他先把自己脚的长短量了一下，然后来到了集市上，找到卖鞋的地方。正要买鞋时，它忽然想尺码忘在家里了，于是赶紧往家跑。 他跑回家后，拿了尺码，等他再跑回集市时，集市已经散了。别人知道了这件事，觉得很奇怪，就问他：“你为什么不用自己的脚去试试鞋子呢？”这个买鞋的郑国人说：“我相信我量过的尺码很准确，至于脚，那就不一定可靠了。” 这个郑国人只相信自己量脚得到的尺码，而不相信自己的脚，最终不但没买到鞋子，还成为了别人的笑柄。所以我们做事要从实际出发，学会灵活变通。,4,https://mandarinbean.com/buying-a-pair-of-shoes/
同情,Sympathy,小宝经常浪费食物，为了教育他，爸爸决定给他讲一下自己小时候的艰苦生活。他说：“小宝，食物很珍贵，浪费食物是不对的。爸爸小时候家里很穷，有时候甚至会饿肚子。你现在多么幸福啊，有这么多东西可以吃！你知道自己以后应该怎么做了吗？” 说到这里，爸爸觉得小宝应该已经明白了，但是小宝却哭着说：“爸爸，你小时候太可怜了，你早点到我们家来就不用饿肚子了！”,3,https://mandarinbean.com/sympathy/
曾参杀猪,Zeng Shen Kills Pigs,曾参是春秋时期道德修养很高的人。有一天早晨，曾参的妻子准备到集市上去买点儿东西。小儿子看见了，一定要跟妈妈一起去。曾参的妻子没办法，就随口说:”好孩子，你听话，妈妈回来给你杀猪吃肉。” 不久，曾参的妻子从集市上回来了，只见曾参正在磨刀准备杀猪。她立即阻止了丈夫。曾参却指着站在旁边兴奋的小儿子说：“刚才你出门时跟孩子说了什么，难道忘了吗？” “哎呀，我那是骗他的，只是想让他留在家里。”妻子说。 曾参严肃起来：“孩子还不懂事，他的行为都是跟大人学的。我们承诺了却不做，那是在教孩子撒谎。”,4,https://mandarinbean.com/zeng-shen-kills-pigs/
好消息,Good News,公布考试成绩的日子到了，儿子又不及格。他害怕爸爸不高兴，所以想了一个办法。从学校回来后，他对父亲说：“我有一个好消息和一个坏消息，你想先听哪个？” “坏消息！”父亲严肃地说。 “我这次考试不及格。”儿子胆怯地回答。父亲听了非常生气，但是他想听听好消息是什么，于是问：“那好消息呢？” 儿子骄傲地说：“老师说你不用给我交下学期的学费了！爸爸，你工作那么辛苦，我终于不用浪费你的钱了！”,3,https://mandarinbean.com/good-news/
开放式办公室的秘密,The Secret of Open Office,许多传统办公室会把每名员工的桌子隔开，但现在许多办公室都放弃这种方式，选择“开放式”的办公室设计。有研究发现，这种开放式办公室能改善员工健康。 美国亚利桑那大学通过研究指出，原因是开放式办公室缺乏隐私，使员工离开自己的桌子，为自己寻找私人空间。研究发现，在开放式办公室上班的人活动的时间比在传统办公室的人多约20%，他们比有私人办公室的人活动的时间多约32%。研究也发现，在办公室经常活动的人比经常坐在桌子前的人压力更小。 开放式办公室一直被认为减少了员工的私人空间，但亚利桑那大学的研究指出，其实开放式办公室还有许多好处，包括可以鼓励员工的沟通，也可以让他们更在意其他同事。,4,https://mandarinbean.com/the-secret-of-open-office/
逆向思维,Reverse Thinking,有个人向哈桑借了2000元，并且写了借据。在还钱的期限快到的时候，哈桑突然发现借据丢了，这使他非常焦急！因为他知道，丢了借据，向他借钱的这个人是会赖账的。 哈桑的朋友知道此事后，对哈桑说：“你给这个人写封信过去，要他到时候把向你借的2500元还给你。”哈桑听了很迷惑：“我丢了借据，要他还2000元都是个问题，怎么还能向他要2500元呢？”尽管哈桑没想明白，但还是照办了。 信寄出以后，哈桑很快收到了回信，借钱的人在信上写道：“我向你借的是2000元钱，不是2500元，到时候就还你。” 这就是逆向思维，逆向思维会让你打开新世界的大门。,3,https://mandarinbean.com/reverse-thinking/
老虎,Tiger,有两只老虎，一只在笼子里，一只在森林里。在笼子里的老虎很安逸，在森林里的老虎很自由。两只老虎经常一起聊天，笼子里的老虎总是羡慕森林里老虎的自由，森林里的老虎却羡慕笼子里老虎的安逸。 一天，一只老虎对另一只老虎说：“咱们换一换，怎么样？”另一只老虎同意了。于是，笼子里的老虎走进了大自然，森林里的老虎走进了笼子。从笼子里走出的老虎很高兴，在森林里拼命地奔跑；走进笼子的老虎也十分快乐，他再也不用为食物而发愁。 但不久，两只老虎都死了。一只老虎饥饿而死，另一只忧郁而亡。从笼子里走出的老虎获得了自由，却没有获得捕食的本领；走进笼子的老虎获得了安逸，却没有获得在狭小空间生活的心境。,4,https://mandarinbean.com/tiger/
别让手机绑架了你,Don’t Let the Cell Phone Kidnap You,我的生活被手机绑架了，我不知道这是从什么时候开始的。我已经不再和朋友们进行真正的交谈了，我们只是在社交网络上发发信息、发发表情。我甚至都很少和家人说话了，他们也都在各自的手机上有着精彩的生活，就像我一样。 有时候，我会突然想和家人朋友一起吃饭、聊天的日子，我发现自己真的很怀念那种日子。对，手机的世界很精彩，我们可以玩游戏、购物、聊天等等。但是，我们需要拿出更多的时间和家人朋友相处，和现实世界相处。,3,https://mandarinbean.com/dont-let-the-cell-phone-kidnap-you/
曹冲称象,Cao Chong Weighs The Elephant,很久以前，有个聪明的孩子叫曹冲。一天，有人送给他父亲曹操一头大象，这头大象又高又大，曹操非常高兴。由于人们没有见过大象，于是许多人都围着它看。这时候，曹操对大家说：“这头大象真大，可是究竟有多重呢？你们谁能想个办法称一称？”大家你看看我，我看看你，谁都没有办法。 这时候，小曹冲跑了过来，说：“父亲，我有个办法！”说着让人把大象牵到一条大船上，然后在水面碰到船的地方画了个记号。再把大象牵上岸，往船里装石头，一直装到水面碰到刚才画的记号时就停止。最后把船上所有的石头都称一下。做完这些工作后，小曹冲兴奋地说：“把石头的重量加就是大象的重量了。” 人们看后都夸曹冲是个聪明的孩子。,4,https://mandarinbean.com/cao-chong-weighs-the-elephant/
有一种失败叫“短视”,There’s A Kind Of Failure Called Short-Sightedness,公司来了两个实习生，我是他们的主管。有一天，吃完午饭后，我看见他们中的一个正在玩手机。我走过去问她：“我这正好有一份文件要翻译，你有时间帮忙完成一下吗？这份文件不在她的工作量里面，不过我看她似乎有空，就打算让她锻炼一下。她回答：“有啊，可是我只是个实习生啊。”我当时突然不知道说什么好，愣了一下，说：“是的。”然后就离开了。 我觉得这个实习生很“短视”。没错，她现在只是个实习生，工资很低，而且她已经完成了自己的工作。但是，她可能因此错过了一个更好的未来。,3,https://mandarinbean.com/theres-a-kind-of-failure-called-short-sightedness/
“狗不理”包子,The “Goubuli” Bun,“狗不理”包子是非常有名的天津小吃。“狗不理”包子十分好吃，不论是大人还是小孩都喜欢吃，很多外国人也很喜欢。可是这么好吃的包子为什么要取这样一个名字呢？这其中还有个小故事呢。 一百多年前，有个叫高贵友的人。他的父亲希望他可以健康长大，就给他取了一个小名“狗子”。14岁的时候，高贵友到天津的一家饭馆学习做包子，因为努力，他做包子的手艺进步地很快。三年后，他自己开了一家包子店，叫“德聚号”。由于高贵友手艺好，做事又十分认真，所以生意非常好。来吃他包子的人越来越多，高贵友忙得顾不上跟顾客说话。吃包子的人都说他“狗子卖包子，不理人”，说得多了，人们就直接叫他“狗不理”了，把他做的包子称作“狗不理包子”。,4,https://mandarinbean.com/the-goubuli-bun/
怎样才能挑出最好的西瓜？,How Can I Pick The Best Watermelon?,夏天到了，你喜欢吃什么水果？苹果还是香蕉？我最喜欢的是西瓜。很多人和我一样喜欢吃西瓜，因为西瓜汁多，味道甜，最适合夏天吃。但是怎样的西瓜才是最好的呢？ 首先，你应该在一样大小的西瓜中选择最重的那一个。 然后，看西瓜的底部有没有“斑“。如果有黄色的斑，就说明西瓜熟了。 最后，轻轻拍一下西瓜底部，但是不要引起别人的注意。如果发出空洞的声音，就是好西瓜。如果不是，就把西瓜放下，慢慢地离开它吧。,3,https://mandarinbean.com/how-can-i-pick-the-best-watermelon/
出汗越多，锻炼强度越大？,"The More You Sweat, The Stronger You Exercise?",很多人认为出汗越多，燃烧的脂肪也就越多，但这种认识是错误的。 实际上，你的出汗量与你的锻炼强度不一定有关。出汗的多少是由许多因素造成的，包括性别、年龄、温度等。一般情况下，男性比女性更容易出汗，年纪小的人比年纪大的人出汗更多，气温高的时候出汗比气温低的时候更多。 所以，在高汗锻炼后不要因为轻了几斤就觉得自己瘦了。这只是水的重量，当你把水补回来的时候，你的体重可能又会和原来的一样。所以出汗多并不一定意味着你已经消耗了很多的卡路里。 相反，不要认为低汗锻炼意味着你没有燃烧足够的卡路里。出汗少可能是你的汗很快蒸发了，或者是这项运动根本就不会出很多汗。,4,https://mandarinbean.com/the-more-you-sweat-the-stronger-you-exercise/
请给北极熊一个家,Please Give Polar Bear A Home,这张照片里，北极熊妈妈抱着自己的孩子，小心地站在很小的一块冰上，这是它们能找到的最大的冰了。极冷的北极，在这个夏天温度甚至达到了32℃。气温越来越高，冰越来越少。它们没有其他地方可以去，只能在这里暂时休息一下。但是，冰还在不断地融化。不久后，它们就要去找一块新的冰。没有冰就没有家，但是比没有家更让北极熊害怕的是没有食物。冰越来越少，冰上的动物也越来越少。北极熊根本找不到食物，它们又累又饿。北极熊瘦得让人心疼！请保护环境，还北极熊一个家！,3,https://mandarinbean.com/please-give-polar-bear-a-home/
猕猴的夏季大餐,Summer feast of macaque,这个夏天，中国很多个地方都连续高温。在河南太行山国家猕猴自然保护区，工作人员用西红柿、冰块、西瓜、葡萄、苹果等，组成水果大餐，为猕猴们降温。今年的野生猕猴有一百多只新生宝宝，为了保证这些小猴子的健康，工作人员定期为它们准备营养餐，让它们安全度过这个高温季节。,4,https://mandarinbean.com/summer-feast-of-macaque/
“蜂巢”大楼,“Beehive” Building,重庆最近有一栋大楼”火”了。 这栋大楼一共有32层，每一层有23户，每户只有20平方米左右，一共住了700多户。远看，这栋楼的窗户密密麻麻，像蜂巢一样，所以被称为“蜂巢”大楼。在这里住的人大多数是附近的大学生和年轻的上班族。 这样的大楼以前在香港比较多，现在很多内地大城市也越来越多了。因为城市发展快，房子也开始越来越贵，在大城市工作和上学的人不能负担，只能选择这种小房子居住。,3,https://mandarinbean.com/beehive-building/
微信社交礼仪,WeChat social etiquette,微信已经是中国人工作和生活中必备的沟通工具。使用微信，懂得微信的社交礼仪也是人们需要掌握的技能。 1.加朋友 加别人为朋友的时候，需要表明自己的身份。最好说清楚你是谁，你想做什么。 2.消息回复 如果别人给你发了消息，你又有空，最好及时回复。如果因为其他原因没有及时回复，最好跟别人说一下原因。 3.有话直说 大家都很讨厌发微信只问“在吗”的人。微信比较适合直接说明问题和事情，不管是熟人还是陌生人，最好直接说明你想做什么，不要浪费大家的时间，提高交流的效率。 4.微信语音 对于和自己职位差不多或者比自己职位高的人，最好的方法是直接打电话。如果担心别人在开会或者开车，不方便听电话，那用文字消息会更好。太多的语音会给别人造成麻烦。 5.微信视频如果不是特别熟悉的朋友或者亲人，不要随便打视频电话。最好提前询问别人是否愿意打视频电话。 6.时间 早上8点以前，晚上12点以后，如果不是特别熟悉的人或者很重要的事情，建议不要发微信打扰别人。,4,https://mandarinbean.com/wechat-social-etiquette/
立秋,Beginning of Autumn,立秋是农历二十四节气中的第十三个节气，也是秋天的第一个节气。 “秋”的意思是热的天气过去，凉快的天气到来。立秋以后，天气依然很热，但是还是有变化，中午热，早上和晚上凉快。 这个时候，人们也开始想吃更多东西来补充营养，为寒冷的天气做准备。,3,https://mandarinbean.com/beginning-of-autumn/
机器人奶茶,The milk tea made by robots,在中国生活，你一定会发现很多人喜欢排队买网红奶茶。但是排队一个多小时，大家都很不耐烦。未来的奶茶店，可能就不会有这种排队的情况了。 现在在上海，出现了一种机器人做的奶茶。你只要扫码选择饮料口味并付款，一台机器就会开始自动制作你的饮料。整个过程不到2分钟，也不需要工作人员的参与。口味也和人工制作的差不多。 工作人员介绍，这个机器未来能制作20多种口味的奶茶，包括冷饮和热饮，一分钟就能制作3杯。这种奶茶机器人不但能降低成本，还能提高效率。以后不用排队了，你期待吗？,4,https://mandarinbean.com/the-milk-tea-made-by-robots/
防晒,Protect from the sun,七月八月，北半球的国家都进入最热的时候。大家需要非常注意的一个问题就是“防晒”。 防晒霜是我们的第一选择，最好用防晒指数30或者50的防晒霜。在外出前20分钟就应该涂好防晒霜，外出后最好两个小时就补涂一次。最好不要在上午11点到下午3点期间在阳光下活动。 除了防晒霜，大家应该避开阳光，呆在室内或者阴凉的地方。当然，多喝水也是很重要的。戴帽子、打伞、穿长袖衣服和长裤，都是很好的防晒方法。,3,https://mandarinbean.com/protect-from-the-sun/
中国幼儿教育的新变化,New changes in China’s early childhood education,中国的幼儿教育水平不断提高，但是因为竞争压力，一些幼儿园提前教孩子们小学的知识内容和技能训练，这违背了儿童的身心发展规律和认知特点。 所以，中国教育部最近有了新的通知，禁止幼儿园提前教拼音、汉字、计算、英语等小学课程内容；而小学在招学生时，也不能有考试的行为。 幼儿园的孩子应该接受符合年龄的教育，比如游戏、画画等，不能让他们学习得那么累。,4,https://mandarinbean.com/new-changes-in-chinas-early-childhood-education/
大暑,Great Heat,小暑之后就是大暑。大暑也是二十四节气之一，一般在农历六月中。 这是一年中天气最热，气温最高的时候。很多地方也有大雨、大风等天气灾害。 大暑节气的习惯是喝伏茶，喝羊肉汤等。在广东地区，人们会吃仙草这种甜品，台湾地区，人们会吃凤梨，也有希望平安吉祥的意思。,3,https://mandarinbean.com/great-heat/
雷军给年轻人的5点建议,Lei Jun’s 5 suggestions for young people,雷军是小米公司的老板，他给了年轻人关于成功的5点建议。 1.永远相信梦想的力量并且尽早行动 很多人光有梦想，不去行动。我建议你五年后十年后甚至二十年后，依然有坚持梦想的勇气和决心，依然相信梦想的力量。 2.学会坚持 每位成功者其实跟所有人都一样，都有自己的梦想，唯一不同的是坚持。 3.做你热爱的事，热爱你所做的事 如果说除了梦想和坚持，还有什么东西重要，我觉得还有热爱。你喜欢这件事情，你爱这件事情，你把这件事情变成爱好，你做这件事情就不会觉得累，遇到困难都很容易去解决。 4.做好自己的事 任何人在任何领域成功，都需要一万小时的辛苦练习。做好自己的事，别羡慕别人。 5.认真工作 成功的最高明秘诀，就是认真拼命地工作。,4,https://mandarinbean.com/lei-juns-5-suggestions-for-young-people/
买车,Buy car,一个男人去买车，需要10万元，可这个人只带了现金99998元，就差2元钱！ 突然，他发现门口有一个乞丐，就过去对乞丐说：“求你了，给我2元钱吧，我要买车！” 乞丐听后，大方地拿出4元钱递给他，说：“帮我也买一辆。”,3,https://mandarinbean.com/buy-car/
挡雨,Keep off the rain,最近进入了夏季，中国南方开始连续下雨，江苏省也连续暴雨。曹先生回家时发现路边有一辆车里没人却开着天窗，雨水顺着天窗向车里灌。虽然车上留了挪车的电话，号码却少了一位数，曹先生根据这个号码猜了十多个可能的电话号码，却都联系不上车主。于是，他用胶带把废旧纸板粘在车上挡雨。网友评论说，这个举动太温暖了。,4,https://mandarinbean.com/keep-off-the-rain/
小暑,Minor Heat,小暑是农历二十四节气的第十一个节气，也是夏天的第五个节气。 小暑的到来也表示夏季的正式开始。 暑，表示炎热的意思，小暑就是小热，还没有特别热。 小暑一般是每年的7月6日、7月7日或者7月8日。 这个节气人们习惯吃饺子。中国南方在这段时间也进入暴雨的季节。,3,https://mandarinbean.com/minor-heat/
